"chu08-asc-117","AT7373","3410110301","10.124.245.219","2期網","anet","anet","chugoku",\N
"chu08-atc-104t","FlashWave 5540","3410110301","10.124.245.240","2期網","anet","anet","chugoku",\N
"chu08-atx-102","FlashWave 5740","3410110301","10.124.255.238","2期網","anet","anet","chugoku",\N
"chu08-atx-101","FlashWave 5740","3410110301","10.124.255.236","2期網","anet","anet","chugoku",\N
"chu08-atx-103","FlashWave 5740","3410110301","10.124.255.240","2期網","anet","anet","chugoku",\N
"chu08-atx-104","FlashWave 5740","3410110301","10.124.255.242","2期網","anet","anet","chugoku",\N
"chu08-azs-a01","Apresia 8007","3410110301","10.124.248.194","2期網","anet","anet","chugoku",\N
"chu08-azs-b01","Apresia 8007","3410110301","10.124.248.195","2期網","anet","anet","chugoku",\N
"chu08-bbs-a01","Apresia 18020","3410110301","10.124.204.194","基幹網","bnet","bnet","chugoku",\N
"awa09-aac-109","EXAtrax NS-6121","2711410201","10.124.246.60","2期網","anet","anet","shikoku",\N
"chu08-eee-a01","Apresia 16012","3410110301","10.120.198.37","1期網サブNW","enet","enet","chugoku",\N
"chu08-bbs-b01","Apresia 18020","3410110301","10.124.204.195","基幹網","bnet","bnet","chugoku",\N
"chu08-eas-b01","Apresia 8007","3410110301","10.124.204.206","1期網サブNW","enet","enet","chugoku",\N
"chu08-eas-a01","Apresia 8007","3410110301","10.124.204.205","1期網サブNW","enet","enet","chugoku",\N
"chu08-eee-b01","Apresia 16012","3410110301","10.120.198.39","1期網サブNW","enet","enet","chugoku",\N
"awa09-aea-152","Catalyst 3550-48T","2711410201","10.124.248.120","2期網","anet","anet","shikoku",\N
"awa09-aea-153","Apresia 6048G-PSR","2711410201","10.124.249.118","2期網","anet","anet","shikoku",\N
"chu08-ees-101","Apresia 8007","3410110301","10.124.204.199","1期網サブNW","enet","enet","chugoku",\N
"chu08-ees-104","Apresia 8007","3410110301","10.124.204.202","1期網サブNW","enet","enet","chugoku",\N
"awa09-aea-155","Apresia 6048G-PSR","2711410201","10.124.208.50","2期網","anet","anet","shikoku",\N
"chu08-ees-152","Apresia 8007","3410110301","10.124.204.203","1期網サブNW","enet","enet","chugoku",\N
"awa09-aea-154","Apresia 6048G-PSR","2711410201","10.124.208.49","2期網","anet","anet","shikoku",\N
"awa09-aea-156","Apresia 6048G-PSR","2711410201","10.124.208.52","2期網","anet","anet","shikoku",\N
"chu08-ees-102","Apresia 8007","3410110301","10.124.204.200","1期網サブNW","enet","enet","chugoku",\N
"chu08-ees-103","Apresia 8007","3410110301","10.124.204.204","1期網サブNW","enet","enet","chugoku",\N
"chu08-etx-102","FlashWave 5740","3410110301","10.124.204.213","1期網サブNW","enet","enet","chugoku",\N
"chu08-ees-162","Apresia 16012","3410110301","10.124.255.249","1期網サブNW","enet","enet","chugoku",\N
"chu08-ees-yb1","Apresia 8004","3410110301","10.124.204.215","1期網サブNW","enet","enet","chugoku",\N
"chu08-ees-161","Apresia 16012","3410110301","10.124.255.248","1期網サブNW","enet","enet","chugoku",\N
"chu08-etx-101","FlashWave 5740","3410110301","10.124.204.211","1期網サブNW","enet","enet","chugoku",\N
"chu08-etx-104","FlashWave 5740","3410110301","10.124.204.221","1期網サブNW","enet","enet","chugoku",\N
"chu08-etx-103","FlashWave 5740","3410110301","10.124.204.219","1期網サブNW","enet","enet","chugoku",\N
"chu08-nds-101","Apresia 8007","3410110301","10.126.185.99","東西-中国","evlan","nnet","chugoku",\N
"chu08-ezs-a01","Apresia 8007","3410110301","10.124.204.197","1期網サブNW","enet","enet","chugoku",\N
"chu08-ezs-b01","Apresia 8007","3410110301","10.124.204.198","1期網サブNW","enet","enet","chugoku",\N
"chu08-nis-101","Apresia 8007","3410110301","10.126.185.96","東西-中国","evlan","nnet","chugoku",\N
"chu08-nds-103","Apresia 8007","3410110301","10.120.186.216","東西-中国","evlan","nnet","chugoku",\N
"chu08-nrs-102","Apresia 8007","3410110301","10.126.185.98","東西-中国","evlan","nnet","chugoku",\N
"chu08-nds-102","Apresia 8007","3410110301","10.120.166.51","東西-中国","evlan","nnet","chugoku",\N
"cm2-a-64","EXAtrax NS-6121","1210110501","10.126.188.131","1期網","evlan","gbe","gbe",\N
"cm2-a-58","EXAtrax NS-6121","1210110501","10.129.244.15","1期網","evlan","gbe","gbe",\N
"chu08-nrs-101","Apresia 8007","3410110301","10.126.185.97","東西-中国","evlan","nnet","chugoku",\N
"cm2-a-60","EXAtrax NS-6121","1210110501","10.129.244.184","1期網","evlan","gbe","gbe",\N
"cm2-a-65","EXAtrax NS-6121","1210110501","10.126.188.132","1期網","evlan","gbe","gbe",\N
"cm2-a-66","EXAtrax NS-6121","1210110501","10.126.188.149","1期網","evlan","gbe","gbe",\N
"cm2-e-53","Catalyst 6509-NEB","1210110501","10.129.220.52","1期網","gbe","gbe","gbe",\N
"cm2-e-51","Catalyst 6509-NEB","1210110501","10.129.220.20","1期網","gbe","gbe","gbe",\N
"cm2-e-54","Catalyst 6509-NEB","1210110501","10.129.220.53","1期網","gbe","gbe","gbe",\N
"cm2-i-02","Catalyst 3550-48T","1210110501","10.129.220.42","1期網","evlan","gbe","gbe",\N
"cm2-i-03","Catalyst 3550-48T","1210110501","10.129.220.43","1期網","evlan","gbe","gbe",\N
"cm2-i-05","Catalyst 3550-48T","1210110501","10.129.244.69","1期網","evlan","gbe","gbe",\N
"cm2-i-13","Apresia 6048G-PSR","1210110501","10.126.188.158","1期網","evlan","gbe","gbe",\N
"cm2-i-04","Catalyst 3550-48T","1210110501","10.129.220.97","1期網","evlan","gbe","gbe",\N
"cm2-i-14","Apresia 6048G-PSR","1210110501","10.129.244.73","1期網","evlan","gbe","gbe",\N
"cm2-i-15","Apresia 6048G-PSR","1210110501","10.129.244.74","1期網","evlan","gbe","gbe",\N
"cm2-i-16","Apresia 6148G-PSR","1210110501","10.126.188.207","1期網","evlan","gbe","gbe",\N
"awa09-ees-104","Apresia 8007","2711410201","10.124.204.51","1期網サブNW","enet","enet","shikoku",\N
"awa09-etx-103","FlashWave 5740","2711410201","10.124.204.14","1期網サブNW","enet","enet","shikoku",\N
"cm2-i-yobi","Catalyst 3550-48T","1210110501","10.126.188.39","1期網","evlan","gbe","gbe",\N
"cm2-i-17","Apresia 6148G-PSR","1210110501","10.126.188.209","1期網","evlan","gbe","gbe",\N
"cm2-i-yobi01","Apresia 6148G-PSR","1210110501","10.126.188.211","1期網","evlan","gbe","gbe",\N
"cm2-m-31","Apresia 8007","1210110501","10.129.244.163","NCC-KDDI-千葉港","evlan","mnet","NCC-KDDI-千葉港",\N
"cm2-m-32","Apresia 8007","1210110501","10.126.188.123","NCC-KDDI-千葉港","evlan","mnet","NCC-KDDI-千葉港",\N
"cm2-m-55","Catalyst 3550-48T","1210110501","10.129.244.169","NCC-KDDI-千葉港","evlan","mnet","NCC-KDDI-千葉港",\N
"cm2-m-57","Catalyst 3550-48T","1210110501","10.126.188.2","NCC-KDDI-千葉港","evlan","mnet","NCC-KDDI-千葉港",\N
"cm2-m-53","Catalyst 3550-48T","1210110501","10.129.244.167","NCC-KDDI-千葉港","evlan","mnet","NCC-KDDI-千葉港",\N
"cm2-m-60","Apresia 6048G-PSR","1210110501","10.126.188.40","NCC-KDDI-千葉港","evlan","mnet","NCC-KDDI-千葉港",\N
"cm2-m-62","Apresia 6148G-PSR","1210110501","10.126.188.135","NCC-KDDI-千葉港","evlan","mnet","NCC-KDDI-千葉港",\N
"cm2-q-41","Apresia 6048G-PSR","1210110501","10.129.244.78","1期網","evlan","gbe","gbe",\N
"cm2-m-54","Catalyst 3550-48T","1210110501","10.129.244.168","NCC-KDDI-千葉港","evlan","mnet","NCC-KDDI-千葉港",\N
"cm2-m-59","Apresia 6048G-PSR","1210110501","10.126.188.157","NCC-KDDI-千葉港","evlan","mnet","NCC-KDDI-千葉港",\N
"cm2-m-58","Apresia 6048G-PSR","1210110501","10.126.188.120","NCC-KDDI-千葉港","evlan","mnet","NCC-KDDI-千葉港",\N
"cm2-q-42","Apresia 6048G-PSR","1210110501","10.129.244.79","1期網","evlan","gbe","gbe",\N
"cm2-s-43","AT7373","1210110501","10.129.244.134","1期網","evlan","gbe","gbe",\N
"cm2-s-41","AT7373","1210110501","10.129.244.133","1期網","evlan","gbe","gbe",\N
"dai07-aac-101","EXAtrax NS-6121","2810510301","10.124.248.166","2期網","anet","anet","kansai",\N
"dai07-aac-103","EXAtrax NS-6121","2810510301","10.124.248.168","2期網","anet","anet","kansai",\N
"dai07-aac-107","EXAtrax NS-6121","2810510301","10.124.245.134","2期網","anet","anet","kansai",\N
"dai07-aac-102","EXAtrax NS-6121","2810510301","10.124.248.167","2期網","anet","anet","kansai",\N
"dai07-aac-104","EXAtrax NS-6121","2810510301","10.124.248.185","2期網","anet","anet","kansai",\N
"dai07-aac-105","EXAtrax NS-6121","2810510301","10.124.245.131","2期網","anet","anet","kansai",\N
"dai07-aac-106","EXAtrax NS-6121","2810510301","10.124.245.133","2期網","anet","anet","kansai",\N
"dai07-aac-108","EXAtrax NS-6121","2810510301","10.124.245.138","2期網","anet","anet","kansai",\N
"dai07-aac-110","EXAtrax NS-6121","2810510301","10.124.245.143","2期網","anet","anet","kansai",\N
"dai07-aac-112","EXAtrax NS-6121","2810510301","10.124.245.146","2期網","anet","anet","kansai",\N
"dai07-aac-111","EXAtrax NS-6142","2810510301","10.124.245.144","2期網","anet","anet","kansai",\N
"dai07-aac-109","EXAtrax NS-6121","2810510301","10.124.245.139","2期網","anet","anet","kansai",\N
"dai07-aea-102","Catalyst 3550-48T","2810510301","10.124.248.172","2期網","anet","anet","kansai",\N
"dai07-aea-151","Catalyst 3550-48T","2810510301","10.124.248.169","2期網","anet","anet","kansai",\N
"dai07-aac-yobi","EXAtrax NS-6121","2810510301","10.124.248.176","2期網","anet","anet","kansai",\N
"dai07-aas-a01","Apresia 8007","2810510301","10.124.248.162","2期網","anet","anet","kansai",\N
"dai07-aas-a02","Apresia 16012","2810510301","10.120.199.58","2期網","anet","anet","kansai",\N
"dai07-aas-b01","Apresia 8007","2810510301","10.124.248.163","2期網","anet","anet","kansai",\N
"dai07-aas-b02","Apresia 16012","2810510301","10.120.199.60","2期網","anet","anet","kansai",\N
"dai07-aea-104","Catalyst 3550-48T","2810510301","10.124.248.187","2期網","anet","anet","kansai",\N
"dai07-aea-153","Apresia 6048G-PSR","2810510301","10.124.248.182","2期網","anet","anet","kansai",\N
"dai07-aea-103","Catalyst 3550-48T","2810510301","10.124.248.186","2期網","anet","anet","kansai",\N
"dai07-aea-101","Catalyst 3550-48T","2810510301","10.124.248.171","2期網","anet","anet","kansai",\N
"dai07-aea-152","Catalyst 3550-48T","2810510301","10.124.248.170","2期網","anet","anet","kansai",\N
"dai07-aea-156","Apresia 6048G-PSR","2810510301","10.124.245.147","2期網","anet","anet","kansai",\N
"dai07-aea-154","Apresia 6048G-PSR","2810510301","10.124.248.183","2期網","anet","anet","kansai",\N
"dai07-aea-158","Apresia 6148G-PSR","2810510301","10.124.245.154","2期網","anet","anet","kansai",\N
"dai07-aea-yb1","Apresia 6048G-PSR","2810510301","10.124.248.184","2期網","anet","anet","kansai",\N
"dai07-aea-157","Apresia 6048G-PSR","2810510301","10.124.245.148","2期網","anet","anet","kansai",\N
"dai07-aem-101","Catalyst 3550-48T","2810510301","10.124.248.179","2期網","anet","anet","kansai",\N
"dai07-aem-103","Catalyst 3550-48T","2810510301","10.124.248.180","2期網","anet","anet","kansai",\N
"dai07-aes-101","Apresia 8007","2810510301","10.124.248.164","2期網","anet","anet","kansai",\N
"dai07-aes-103","Apresia 8007","2810510301","10.124.245.132","2期網","anet","anet","kansai",\N
"dai07-aes-105","Apresia 8007","2810510301","10.124.245.141","2期網","anet","anet","kansai",\N
"dai07-aes-102","Apresia 8007","2810510301","10.124.248.165","2期網","anet","anet","kansai",\N
"dai07-aes-261","Apresia 16012","2810510301","10.120.199.62","2期網","anet","anet","kansai",\N
"dai07-aes-262","Apresia 16012","2810510301","10.120.199.64","2期網","anet","anet","kansai",\N
"dai07-aes-104","Apresia 8007","2810510301","10.124.245.150","2期網","anet","anet","kansai",\N
"dai07-aes-106","Apresia 8007","2810510301","10.124.245.142","2期網","anet","anet","kansai",\N
"dai07-asc-103","AT7323","2810510301","10.124.248.174","2期網","anet","anet","kansai",\N
"dai07-asc-101","AT7323","2810510301","10.124.248.173","2期網","anet","anet","kansai",\N
"dai07-asc-105","AT7373","2810510301","10.124.248.188","2期網","anet","anet","kansai",\N
"dai07-asc-107","AT7373","2810510301","10.124.245.130","2期網","anet","anet","kansai",\N
"dai07-atx-101","FlashWave 5740","2810510301","10.124.245.156","2期網","anet","anet","kansai",\N
"dai07-atx-102","FlashWave 5740","2810510301","10.124.245.158","2期網","anet","anet","kansai",\N
"dai07-eas-a01","Apresia 8007","2810510301","10.124.204.162","1期網サブNW","enet","enet","kansai",\N
"dai07-eas-a02","Apresia 16012","2810510301","10.120.199.48","1期網サブNW","enet","enet","kansai",\N
"dai07-eas-b02","Apresia 16012","2810510301","10.120.199.50","1期網サブNW","enet","enet","kansai",\N
"dai07-eas-b01","Apresia 8007","2810510301","10.124.204.163","1期網サブNW","enet","enet","kansai",\N
"dai07-ees-102","Apresia 8007","2810510301","10.124.204.165","1期網サブNW","enet","enet","kansai",\N
"dai07-ees-151","Apresia 8007","2810510301","10.124.204.166","1期網サブNW","enet","enet","kansai",\N
"chu-iea-101","Catalyst 3550-24FX","3410110301","10.124.242.196","ISP-九州・中国","inet","inet","kyushu",\N
"dai07-ees-104","Apresia 8007","2810510301","10.124.204.175","1期網サブNW","enet","enet","kansai",\N
"chu-iea-yb1","Catalyst 3550-24FX","3410110301","10.124.242.197","ISP-九州・中国","inet","inet","kyushu",\N
"dai07-ees-152","Apresia 8007","2810510301","10.124.204.176","1期網サブNW","enet","enet","kansai",\N
"dj5-e-51","Catalyst 6509-NEB","2712710901","10.129.196.220","1期網","gbe","gbe","gbe",\N
"dj5-e-52","Catalyst 6509-NEB","2712710901","10.129.225.108","1期網","gbe","gbe","gbe",\N
"dai07-etx-102","FlashWave 5740","2810510301","10.124.204.171","1期網サブNW","enet","enet","kansai",\N
"dai07-ees-101","Apresia 8007","2810510301","10.124.204.164","1期網サブNW","enet","enet","kansai",\N
"dai07-ees-103","Apresia 8007","2810510301","10.124.204.174","1期網サブNW","enet","enet","kansai",\N
"dai07-ees-yb1","Apresia 8004","2810510301","10.124.204.173","1期網サブNW","enet","enet","kansai",\N
"dai07-etx-101","FlashWave 5740","2810510301","10.124.204.169","1期網サブNW","enet","enet","kansai",\N
"dai07-ees-262","Apresia 16012","2810510301","10.120.199.54","1期網サブNW","enet","enet","kansai",\N
"dai07-ees-261","Apresia 16012","2810510301","10.120.199.52","1期網サブNW","enet","enet","kansai",\N
"chu08-aac-106","EXAtrax NS-6121","3410110301","10.124.248.216","2期網","anet","anet","chugoku",\N
"dj5-i-17","Apresia 6148G-PSR","2712710901","10.126.167.36","1期網","evlan","gbe","gbe",\N
"dj5-i-18","Apresia 6148G-PSR","2712710901","10.126.167.39","1期網","evlan","gbe","gbe",\N
"dj5-i-11","Apresia 6048G-PSR","2712710901","10.126.181.2","1期網","evlan","gbe","gbe",\N
"dj5-i-14","Apresia 6048G-PSR","2712710901","10.126.163.116","1期網","evlan","gbe","gbe",\N
"dj5-i-15","Apresia 6048G-PSR","2712710901","10.126.163.117","1期網","evlan","gbe","gbe",\N
"dj5-i-16","Apresia 6148G-PSR","2712710901","10.126.167.34","1期網","evlan","gbe","gbe",\N
"dj5-i-20","Apresia 6148G-PSR","2712710901","10.120.168.233","1期網","evlan","gbe","gbe",\N
"dj5-i-501","Apresia 8007","2712710901","10.126.181.92","1期網サブNW","evlan","gbe","gbe",\N
"dj5-i-21","Apresia 6048G-PSR","2712710901","10.120.168.103","1期網","evlan","gbe","gbe",\N
"dj5-i-22","Apresia 6148G-PSR","2712710901","10.120.165.153","1期網","evlan","gbe","gbe",\N
"dj5-i-502","Apresia 8007","2712710901","10.126.181.93","1期網サブNW","evlan","gbe","gbe",\N
"dj5-i-yobi","Catalyst 3550-48T","2712710901","10.126.181.95","1期網","evlan","gbe","gbe",\N
"chu08-aac-123","EXAtrax NS-6121","3410110301","10.124.255.231","2期網","anet","anet","chugoku",\N
"dj5-m-31","Apresia 8007","2712710901","10.129.249.138","NCC-K_OPT-大阪","evlan","mnet","NCC-K_OPT-大阪",\N
"dj5-m-32","Apresia 8007","2712710901","10.126.196.95","NCC-K_OPT-大阪","evlan","mnet","NCC-K_OPT-大阪",\N
"dj5-m-53","Catalyst 3550-48T","2712710901","10.129.249.145","NCC-K_OPT-大阪","evlan","mnet","NCC-K_OPT-大阪",\N
"dj5-m-54","Catalyst 3550-48T","2712710901","10.129.249.146","NCC-K_OPT-大阪","evlan","mnet","NCC-K_OPT-大阪",\N
"dj5-m-57","Catalyst 3550-48T","2712710901","10.129.249.163","NCC-K_OPT-大阪","evlan","mnet","NCC-K_OPT-大阪",\N
"dj5-m-60","Catalyst 3550-48T","2712710901","10.126.181.107","NCC-K_OPT-大阪","evlan","mnet","NCC-K_OPT-大阪",\N
"dj5-m-61","Catalyst 3550-48T","2712710901","10.126.181.108","NCC-K_OPT-大阪","evlan","mnet","NCC-K_OPT-大阪",\N
"dj5-m-63","Apresia 6048G-PSR","2712710901","10.126.196.100","NCC-K_OPT-大阪","evlan","mnet","NCC-K_OPT-大阪",\N
"dj5-m-62","Catalyst 3550-48T","2712710901","10.126.181.203","NCC-K_OPT-大阪","evlan","mnet","NCC-K_OPT-大阪",\N
"dj5-m-64","Apresia 6048G-PSR","2712710901","10.126.196.131","NCC-K_OPT-大阪","evlan","mnet","NCC-K_OPT-大阪",\N
"dj5-m-65","Apresia 6048G-PSR","2712710901","10.126.196.144","NCC-K_OPT-大阪","evlan","mnet","NCC-K_OPT-大阪",\N
"dj5-m-66","Apresia 6148G-PSR","2712710901","10.126.167.40","NCC-K_OPT-大阪","evlan","mnet","NCC-K_OPT-大阪",\N
"dj5-t-53t","FlashWave 5540","2712710901","10.126.196.68","1期網","gbe","gbe","gbe",\N
"dj5-t-54c","FlashWave 5540","2712710901","10.126.196.67","1期網","gbe","gbe","gbe",\N
"eacai101karaga-ev1.ea-karagasaki.ocn.ad.jp","Apresia 6148G-PSR","1311010501","10.120.125.103","1期網","","",\N,\N
"eacai101awa-ev1.ea-awaji.ocn.ad.jp","Apresia 6148G-PSR","2711410201","10.120.204.37","1期網","","",\N,\N
"eacai102karaga-ev1.ea-karagasaki.ocn.ad.jp","Apresia 6148G-PSR","1311010501","10.120.125.104","1期網","","",\N,\N
"eacai102awa-ev1.ea-awaji.ocn.ad.jp","Apresia 6148G-PSR","2711410201","10.120.204.38","1期網","","",\N,\N
"eacai201karaga-ev2.ea-karagasaki.ocn.ad.jp","Apresia 6148G-PSR","1311010501","10.120.125.109","2期網","","",\N,\N
"eacai201awa-ev2.ea-awaji.ocn.ad.jp","Apresia 6148G-PSR","2711410201","10.120.204.43","2期網","","",\N,\N
"eacai202awa-ev2.ea-awaji.ocn.ad.jp","Apresia 6148G-PSR","2711410201","10.120.204.44","2期網","","",\N,\N
"eacai202karaga-ev2.ea-karagasaki.ocn.ad.jp","Apresia 6148G-PSR","1311010501","10.120.125.110","2期網","","",\N,\N
"em6-g-02","Catalyst 6506","3820112102","10.129.213.206","1期網","gbe","gbe","gbe",\N
"em6-i-yobi","Catalyst 3550-48T","3820112101","10.126.134.11","1期網","evlan","gbe","gbe",\N
"em6-m-31","Apresia 8007","3820112101","10.129.213.223","NCC-STNet","evlan","mnet","NCC-STNet",\N
"em6-m-51","Catalyst 3550-48T","3820112101","10.129.213.225","NCC-STNet","evlan","mnet","NCC-STNet",\N
"em6-m-52","Catalyst 3550-48T","3820112101","10.129.213.243","NCC-STNet","evlan","mnet","NCC-STNet",\N
"escay101karaga-ev1.es-karagasaki.ocn.ad.jp","AT7373","1311010501","10.120.125.105","1期網","","",\N,\N
"escay101awa-ev1.es-awaji.ocn.ad.jp","AT7373","2711410201","10.120.204.39","1期網","","",\N,\N
"escay102awa-ev1.es-awaji.ocn.ad.jp","AT7373","2711410201","10.120.204.40","1期網","","",\N,\N
"escay102karaga-ev1.es-karagasaki.ocn.ad.jp","AT7373","1311010501","10.120.125.106","1期網","","",\N,\N
"escay103awa-ev1.es-awaji.ocn.ad.jp","AT7373","2711410201","10.120.204.41","1期網","","",\N,\N
"escay103karaga-ev1.es-karagasaki.ocn.ad.jp","AT7373","1311010501","10.120.125.107","1期網","","",\N,\N
"escay104awa-ev1.es-awaji.ocn.ad.jp","AT7373","2711410201","10.120.204.42","1期網","","",\N,\N
"escay104karaga-ev1.es-karagasaki.ocn.ad.jp","AT7373","1311010501","10.120.125.108","1期網","","",\N,\N
"escay201awa-ev2.es-awaji.ocn.ad.jp","AT7373","2711410201","10.120.204.45","2期網","","",\N,\N
"escay201karaga-ev2.es-karagasaki.ocn.ad.jp","AT7373","1311010501","10.120.125.111","2期網","","",\N,\N
"escay202karaga-ev2.es-karagasaki.ocn.ad.jp","AT7373","1311010501","10.120.125.112","2期網","","",\N,\N
"escay202awa-ev2.es-awaji.ocn.ad.jp","AT7373","2711410201","10.120.204.46","2期網","","",\N,\N
"dj5-i-02","Catalyst 3550-48T","2712710901","10.129.225.114","1期網","evlan","gbe","gbe",\N
"dj5-i-01","Catalyst 3550-48T","2712710901","10.129.225.113","1期網","evlan","gbe","gbe",\N
"dj5-i-05","Catalyst 3550-48T","2712710901","10.129.225.162","1期網","evlan","gbe","gbe",\N
"dj5-i-08","Catalyst 3550-48T","2712710901","10.129.249.87","1期網","evlan","gbe","gbe",\N
"dj5-i-06","Catalyst 3550-48T","2712710901","10.129.225.227","1期網","evlan","gbe","gbe",\N
"fh8-g-01","Catalyst 6506","0720101401","10.129.208.196","1期網","gbe","gbe","gbe",\N
"fh8-i-yobi","Catalyst 3550-48T","0720101401","10.129.208.234","1期網","evlan","gbe","gbe",\N
"fh8-m-31","Apresia 8007","0720101401","10.129.208.215","NCC-TOHKnet","evlan","mnet","NCC-TOHKnet",\N
"fc7-g-02","Catalyst 3550-48T","4013300102","10.129.243.127","1期網","gbe","gbe","gbe",\N
"fc7-g-02yobi","Catalyst 3550-48T","4013300102","10.129.243.128","1期網","gbe","gbe","gbe",\N
"fko10-wes-101","Apresia 8007","4013730036","10.124.255.82","1期網サブNW","wnet","wnet",\N,\N
"fko10-wes-yb1","Apresia 8007","4013730036","10.124.255.83","1期網サブNW","wnet","wnet",\N,\N
"fh8-m-51","Catalyst 3550-48T","0720101401","10.129.208.217","NCC-TOHKnet","evlan","mnet","NCC-TOHKnet",\N
"ft7-a-56","EXAtrax NS-6121","4013310701","10.129.243.12","1期網","evlan","gbe","gbe",\N
"ft7-a-58","EXAtrax NS-6121","4013310701","10.129.243.25","1期網","evlan","gbe","gbe",\N
"ft7-a-62","EXAtrax NS-6142","4013310701","10.129.243.214","1期網","evlan","gbe","gbe",\N
"ft7-a-69","EXAtrax NS-6121","4013310701","10.126.178.154","1期網","evlan","gbe","gbe",\N
"ft7-a-71","EXAtrax NS-6121","4013310701","10.126.178.193","1期網","evlan","gbe","gbe",\N
"ft7-a-72","EXAtrax NS-6121","4013310701","10.126.178.194","1期網","evlan","gbe","gbe",\N
"ft7-a-73","EXAtrax NS-6142","4013310701","10.126.178.218","1期網","evlan","gbe","gbe",\N
"ft7-a-74","EXAtrax NS-6142","4013310701","10.126.178.225","1期網","evlan","gbe","gbe",\N
"ft7-a-76","EXAtrax NS-6121","4013310701","10.126.202.20","1期網","evlan","gbe","gbe",\N
"ft7-a-79","EXAtrax NS-6121","4013310701","10.126.202.52","1期網","evlan","gbe","gbe",\N
"ft7-a-80","EXAtrax NS-6121","4013310701","10.126.202.66","1期網","evlan","gbe","gbe",\N
"ft7-a-82","EXAtrax NS-6121","4013310701","10.126.202.68","1期網","evlan","gbe","gbe",\N
"ft7-a-83","EXAtrax NS-6121","4013310701","10.126.202.76","1期網","evlan","gbe","gbe",\N
"ft7-e-01","Catalyst 6506","4013310701","10.129.195.82","1期網","gbe","gbe","gbe",\N
"ft7-e-02","Catalyst 6509-NEB","4013310701","10.129.218.168","1期網","gbe","gbe","gbe",\N
"ft7-e-05","Catalyst 6509-NEB","4013310701","10.129.218.232","1期網","gbe","gbe","gbe",\N
"ft7-i-01","Catalyst 3550-48T","4013310701","10.129.218.211","1期網","evlan","gbe","gbe",\N
"ft7-i-05","Catalyst 3550-48T","4013310701","10.129.243.30","1期網","evlan","gbe","gbe",\N
"ft7-i-02","Catalyst 3550-48T","4013310701","10.129.218.212","1期網","evlan","gbe","gbe",\N
"ft7-i-07","Catalyst 3550-48T","4013310701","10.129.243.69","1期網","evlan","gbe","gbe",\N
"ft7-i-10","Catalyst 3550-48T","4013310701","10.129.243.180","1期網","evlan","gbe","gbe",\N
"ft7-i-11","Catalyst 3550-48T","4013310701","10.129.243.181","1期網","evlan","gbe","gbe",\N
"dj5-i-10","Catalyst 3550-48T","2712710901","10.129.249.151","1期網","evlan","gbe","gbe",\N
"dj5-i-09","Catalyst 3550-48T","2712710901","10.129.249.150","1期網","evlan","gbe","gbe",\N
"dj5-i-12","Catalyst 3550-48T","2712710901","10.126.181.12","1期網","evlan","gbe","gbe",\N
"dj5-i-13","Catalyst 3550-48T","2712710901","10.126.181.20","1期網","evlan","gbe","gbe",\N
"ft7-i-12","Apresia 6048G-PSR","4013310701","10.126.178.22","1期網","evlan","gbe","gbe",\N
"ft7-i-13","Apresia 6048G-PSR","4013310701","10.126.178.23","1期網","evlan","gbe","gbe",\N
"ft7-i-14","Apresia 6048G-PSR","4013310701","10.126.202.84","1期網","evlan","gbe","gbe",\N
"ft7-i-17","Apresia 6148G-PSR","4013310701","10.126.202.101","1期網","evlan","gbe","gbe",\N
"ft7-i-16","Apresia 6148G-PSR","4013310701","10.126.202.90","1期網","evlan","gbe","gbe",\N
"ft7-i-18","Apresia 6148G-PSR","4013310701","10.126.202.103","1期網","evlan","gbe","gbe",\N
"dj5-m-05","Catalyst 3550-48T","2712710901","10.129.249.85","NCC-KVH-堂島","evlan","mnet","NCC-KVH-堂島",\N
"ft7-i-501","Apresia 8007","4013310701","10.126.178.89","1期網サブNW","evlan","gbe","gbe",\N
"ft7-i-yobi","Catalyst 3550-48T","4013310701","10.126.178.95","1期網","evlan","gbe","gbe",\N
"ft7-i-yobi01","Apresia 6148G-PSR","4013310701","10.126.202.91","1期網","evlan","gbe","gbe",\N
"ft7-m-31","Apresia 8007","4013310701","10.129.243.161","NCC-QTNet-天神南+OTNet-勢理客","evlan","mnet","NCC-QTNet-天神南+OTNet-勢理客",\N
"ft7-m-32","Apresia 8007","4013310701","10.126.178.118","NCC-QTNet-天神南+OTNet-勢理客","evlan","mnet","NCC-QTNet-天神南+OTNet-勢理客",\N
"ft7-m-51","Catalyst 3550-48T","4013310701","10.129.243.173","NCC-QTNet-天神南+OTNet-勢理客","evlan","mnet","NCC-QTNet-天神南+OTNet-勢理客",\N
"ft7-m-52","Catalyst 3550-48T","4013310701","10.129.243.174","NCC-QTNet-天神南+OTNet-勢理客","evlan","mnet","NCC-QTNet-天神南+OTNet-勢理客",\N
"ft7-m-53","Catalyst 3550-48T","4013310701","10.129.243.175","NCC-QTNet-天神南+OTNet-勢理客","evlan","mnet","NCC-QTNet-天神南+OTNet-勢理客",\N
"ft7-m-54","Catalyst 3550-48T","4013310701","10.129.243.176","NCC-QTNet-天神南+OTNet-勢理客","evlan","mnet","NCC-QTNet-天神南+OTNet-勢理客",\N
"ft7-m-55","Catalyst 3550-48T","4013310701","10.129.243.177","NCC-QTNet-天神南+OTNet-勢理客","evlan","mnet","NCC-QTNet-天神南+OTNet-勢理客",\N
